cost,costg
0.1751882875952867,0.18870383330241502
0.20735397009686243,0.16815539843797825
0.1943237055729348,0.16527810566951812
0.19178689806296334,0.16776914625534395
0.19221966739492893,0.14951197284640272
0.178947031455655,0.17293181422819007
0.17291830548052378,0.15514687208435501
0.18848842551039047,0.14573407362793073
0.16850748953064157,0.1517287177670352
0.18071263446234748,0.1418286616050267
0.1774652847772202,0.14604428667352606
0.17150308292061214,0.14537011324923593
0.183037433381064,0.13040786538650737
0.17078349810855287,0.12670988198701433
0.15088555387337108,0.1255985513164299
0.15956545981644546,0.11992816217888641
0.15905611700505248,0.13614883718142842
0.15570140079015946,0.12545659637262102
0.1618756109576783,0.14018781914323217
0.1589599563748092,0.1190715827709447
0.15993022873560833,0.11419054289300067
0.15147834671805033,0.13213994102326668
0.1647891904894916,0.12769021430210187
0.14118582958113954,0.12005481159396297
0.15675650849256856,0.1205040937142003
0.1528749918575895,0.11826787556763899
0.14086942217208517,0.10782384836785765
0.14988298535906577,0.10199052934391828
0.1471994616289551,0.10272291185955587
0.15330014811169773,0.09988596571844562
0.15001702117866217,0.11484828316181148
0.16117073242987265,0.11358891843819731
0.14015909614258462,0.10264200743410261
0.15213192916087787,0.1033433209761149
0.14613505430209514,0.11340804670359668
0.15301160765918234,0.10393017810397251
0.14733843550079573,0.09851077895943294
0.15508442065468117,0.09728906070081786
0.1326195141208706,0.10459955456485032
0.13821795838494794,0.11458942302990355
0.1406520985889975,0.09663483037608495
0.13662517288529283,0.10818628476259648
0.15023199667534004,0.09903646953954633
0.1409287961795263,0.09871332440553454
0.1335298542358668,0.09543814465970707
0.1425282480015344,0.09502949653073377
0.1319110929087714,0.10544028722598238
0.1422228955935803,0.10835681484329479
0.13402876625484345,0.11495658186601546
0.1427159491168889,0.09649339209460492
0.14870463511840087,0.10428874069337743
0.1356768813928814,0.10370419088489115
0.12036736060553327,0.09340957769991863
0.13046097970368925,0.0913481300608574
0.12992740022587326,0.1087457178259989
0.14953518851753744,0.08800600834415134
0.13900584933763413,0.10504722734898773
0.1321680045578702,0.08760010555674846
0.13616888416416703,0.09271055148244355
0.12826430481020132,0.1013950751352081
0.1337818997479386,0.10763827219387133
0.1281247365821898,0.09296573213192286
0.13489253752715985,0.09206425857498383
0.12659778578790845,0.08950026181988267
