cost,costg
0.19621384290485402,0.2155003757029639
0.19484521785005535,0.21753233633659788
0.19747657302270813,0.20758176333893877
0.189602061343784,0.20173035381534093
0.19119245715545707,0.20468793531984425
0.1843724824273716,0.19811466989048304
0.18408748027284266,0.19814830606311148
0.17728733758939405,0.1987052719938851
0.1733755316622747,0.19480638386840907
0.16604767721995495,0.18668930805220466
0.16876750517420216,0.19585215223453703
0.16301920779648119,0.19170829513251492
0.1656727443874181,0.18691174909801855
0.16781646280759974,0.1812386947554959
0.15856694919781267,0.17496167160970758
0.15621936069030606,0.1808543298133686
0.14740935195417862,0.18143664806653398
0.14918232545660134,0.1784506443337141
0.14630186040613322,0.17688649326810252
0.15380972190130462,0.17970515572784457
0.1531541766705971,0.17712398821978878
0.1551683667790882,0.17362467283806254
0.14442998961302117,0.1699795817090338
0.14219051675655103,0.1764833169849385
0.15092409843158633,0.17040492050985453
0.1545969934994868,0.1690277324397896
0.14209608847773367,0.16500655994336982
0.1425137827446356,0.16707029790364086
0.14452337429276513,0.16960086857661372
0.13439149081820043,0.16778936142067702
0.14226822850447232,0.16160988915205907
0.14154759738760936,0.16336028901250813
0.1362160713564801,0.16669812037487136
0.14432266620594084,0.16693552641737747
0.1389164441781193,0.16990029838319617
0.13703137511141356,0.17158377245941175
0.13610370142472678,0.16543984961705216
0.1380622116944315,0.16870557910208644
0.13539122419530789,0.1663236828460021
0.13759621784488785,0.16187794369995967
0.1318991115943757,0.16695744056785383
0.1244972641910032,0.16194183099926016
0.13955137637708068,0.15801658214697245
0.12863091851343328,0.1631533635662162
0.13141945918676293,0.16219354920065635
0.12638805362317598,0.16040183565434354
0.12611520962667302,0.1641699242236092
0.13125335042674108,0.15459202768704028
0.1271736963110587,0.15816618903885074
0.12938202587520384,0.1651823439984632
0.13348179692186063,0.16230506217785004
0.12874361386269836,0.16110048754286588
0.12033529706798238,0.16084890973925087
0.1284186758090985,0.16108582204326788
0.13972485771425452,0.15984190552319635
0.1254704427425462,0.15864722124317057
0.12416719590691701,0.15801860568737255
0.12703274425032354,0.16092327059692926
0.13589000338843216,0.15047919338013532
0.12152105479838982,0.15665810185944548
0.12400497259917105,0.15256889048493624
0.1324310148609149,0.15383568004943743
0.12403802294266109,0.15420906305083787
0.12628601221410737,0.15543981249641253
