para,parag
0.6983652222762357,0.7452418054901162
0.18238962914095727,0.23588470337621037
0.13118451986391452,0.17962739717262607
0.2217657205685194,0.17710289044063296
0.3297794636964199,0.3346606099596859
-0.016875354551425012,-0.08079816079201516
0.6584568736524669,0.6060658529244649
0.04182781327721741,0.04294341050813852
0.6340435461167518,0.6239378292905621
-0.2104017571533451,-0.1659595280811482
0.6114410037059854,0.601124521961354
1.006308707486669,1.0213130227918754
0.6854082202447331,0.59690954177666
0.3144854969422703,0.3387576160867607
0.534801846599285,0.5156025690229993
0.1965822836153763,0.15051261779873748
0.17918187223448417,0.14729025733345752
0.20906817828235688,0.19754924344998576
0.8468794286418697,0.7913149430871182
0.35907538601479677,0.45925630536597006
0.5447543845096574,0.5450844560344467
0.3027609564967658,0.34804641470917014
0.43896807152966855,0.44927499560350315
0.6424677746292863,0.6580894113207516
0.8979660179384317,0.8357365477827616
-0.06950708669135287,-0.05929918592378336
0.18656669785322125,0.146187744093854
-0.07937478669164756,-0.0668888009290022
0.045243322364283266,0.14387918299874985
0.8998797956106186,0.848041993500633
0.1368042726060316,0.2009141208889879
0.8501785869858876,0.904429597440037
-0.02537467668737125,-0.03636596541465689
0.030133308747166417,0.0659785130812162
-0.20818303682359995,-0.21031896584722787
0.5178721680357645,0.5755037230153026
1.2276689442880064,1.1708148788243804
-0.10853636291153977,-0.10929880839250256
0.8654052716349065,0.8192981423139614
0.08272390959794292,0.10473520424956116
0.7767687329934969,0.8048415938303927
0.17811087093163877,0.19151453370549265
0.3373825113981732,0.36299999336775834
0.9005299433375171,0.8765152228396004
0.23642896551989218,0.23258744993420175
0.8699209811066192,0.8545380335591483
0.5639079682351954,0.5605391176493604
0.2232131340051574,0.2832966461344608
-0.013043409206251176,-0.053416376629752765
0.6022517917869322,0.6547935498782886
-0.20540165760706916,-0.17711170307660828
1.3597500606672694,1.3183339483797138
0.485129019218186,0.5265982032683465
0.7783310303229927,0.7230908141370472
0.6833656337273735,0.6884692476291228
1.0385708658891062,1.0270531891841088
0.0837098055922028,0.07064540366363323
0.47976803846238697,0.470149362680261
0.32694760566179176,0.3263979590068653
0.2647439038746531,0.24136513426332262
0.4464069807760846,0.44724873320244657
0.9970349247059065,1.0044628366738002
0.30959201799016106,0.3380699641241613
1.0981488051665291,1.1281073690157906
0.08184396687122163,0.07182783522860804
0.6684689016353296,0.705778391532879
0.6098120284432728,0.6004462379115494
0.24435568222262027,0.27028885463980085
0.17740283140608837,0.1545947207935572
0.13861742271994387,0.147671252814566
0.6037585853547698,0.6335047639314392
-0.13136147356265204,-0.02222853137935424
0.749211380034628,0.7886732624963144
0.20834267692315747,0.19193135225347496
0.07916302555783669,0.16379466324773853
0.4444603257434312,0.43128817522647245
0.6775943737320674,0.7637561108255742
0.6886014905347734,0.701180618633371
0.7043651157466705,0.7449295678980585
0.7444105924913866,0.7828402158017086
0.42257247237447904,0.46133877359979586
0.6392235719531703,0.6271705049990833
0.04473465723921578,0.08703893964616036
-0.11609478212114828,-0.15953282457865595
0.7817861934922795,0.8224841916116408
0.7707890367866757,0.7776465566209486
0.228207398652408,0.24237058761542152
-0.06575403676207532,-0.07760560256998739
0.6203146747934816,0.6485764600476558
-0.06285394740248645,0.022879895725723003
0.4305982192160076,0.45788304215935255
1.112446618464106,1.1131439496721935
0.4368319716976921,0.40142474697345304
0.41573725851587295,0.451776186681509
0.09961938054065414,0.08177396967886907
0.9818752537334187,0.9485958343197672
0.4443082581416431,0.45395724136615834
-0.2007455822314788,-0.24731101781719228
0.5011477138938019,0.556010182903033
0.8621903358408765,0.7856375795796552
0.2476860954623732,0.27571040288526183
0.8419522859713464,0.8784438516912605
0.13861237146156632,0.173781308388065
0.9434316569635106,0.9328288735110903
0.6378646296289108,0.6649421531352042
-0.1046072569481716,-0.16776880812424633
0.8526086891023845,0.9134959766680412
1.217527747034981,1.1560225264317336
-0.09891850244581941,-0.10650734565325641
0.41334809942537387,0.4179981463300922
0.10871226274312251,0.0893526899203623
1.0432285099979681,1.043793530631774
0.5880264326635304,0.5747760419140256
0.6314931330961868,0.64810149135535
0.10665097793442566,0.170798090576994
0.3750228315204951,0.42984443351045754
0.06530359898456259,0.12601387424858443
0.5388120539343844,0.6056978595209068
0.9692604384583842,0.9611929301801717
0.698357347467981,0.7077000503379516
0.8484129631378718,0.7777732929416745
0.05794870709872608,0.024532256741277972
0.22483156132114795,0.28357988759402303
0.7004359459906623,0.7738664731833463
0.27819157308043063,0.27998633743173124
0.8620254235096899,0.8223001228780686
0.582711112898298,0.5971612203229594
0.8005905519852955,0.7288835020150084
0.63200412260615,0.6637753124149068
0.371775461640329,0.3843442911248408
0.6954985541822402,0.7388475788402942
0.11408359915128544,0.10168632973681786
0.375568614296125,0.4089576377745711
0.47346290293553267,0.3162669169973933
1.1084773556164331,1.0827513921228138
1.0336184812284677,0.9477846843076647
0.44984250005264265,0.46010780951234015
0.8384041184172955,0.7962916639155311
0.3589091500596366,0.38560709585570024
0.48588756221866963,0.4880306379403423
0.33776136552447916,0.31440590292931814
0.5649444676879409,0.5516731872799745
0.6035132586052552,0.6240649835227027
0.7988164339944483,0.8138939590459467
0.14780752584433013,0.12796586189566012
0.778422226827327,0.7401869557544222
0.13915258382190238,0.1437611643694722
0.5392126073736171,0.5152175889381841
0.47497338189306754,0.44593230614028206
0.21331867296758286,0.19889936976036604
0.6488161964368967,0.598762878074332
0.18969432180016074,0.2076853734054312
0.25135263731642404,0.20091757511922512
0.9179606976689221,0.9101920315262922
0.42842708986475225,0.4804946365091272
-0.2838907667934312,-0.29537920626537795
0.6114152983325727,0.6506293748768588
0.4599641526441804,0.42107365359818816
0.0047223990330055084,-0.07438842390306571
1.0603416252192848,1.0216960791540193
0.5931596120313996,0.6031400582384504
0.6725571536403877,0.7347939397703539
-0.03972195839835517,-0.08028107936728998
0.7634720535079295,0.66337760452373
0.9276628758548073,0.9711524604836862
0.2851449318866993,0.29320343827278667
0.5163808315836926,0.534610478933328
0.5494208756339422,0.6434402725639324
1.0810177197578883,1.126915271233325
0.6726719828740367,0.6701090498237416
0.22826808522412617,0.21419594058464456
0.7771973394132632,0.7492798349326469
0.12502221730728313,0.19976056194029693
0.5016912364219211,0.4907671075082754
-0.05226171320316859,0.019186345720746213
0.4417818181989761,0.4344699244973809
0.8430438091129655,0.8107667663618318
0.3981734708162893,0.4364787638608437
0.9060693398590268,0.8914618814382207
0.09712707436276068,0.12408194641753045
0.049233578802433835,0.07447757450029802
0.8870331078980195,0.846041547824123
1.1201705044234016,1.1332955867006835
0.22783905262900966,0.2190153505047694
0.5351728687556774,0.5106573448542239
0.11054020396161333,0.05997195838415807
-0.18830596411732822,-0.20365242190433483
1.181332713850959,1.1447808974039748
0.3100049886622395,0.34240156411134776
0.5465843904226239,0.5492725607783925
1.1084305834682782,1.088933365856697
0.006511979265075778,0.038871243912078655
0.702683970859937,0.6924410926047229
1.1217524451713907,1.0962193524189356
0.18890883677659712,0.22237316553819034
1.1929422455548047,1.1661906420981356
0.4784999418431691,0.5242921752680728
-0.3143494018500103,-0.3063352841032679
0.6274588834284861,0.673541209804751
0.37818067034639263,0.4077754804793833
0.6274019390910185,0.6300459247952237
0.29622168686437655,0.3226614498112623
0.5646670295363675,0.591465781213268
0.16291939280354953,0.14404738604375078
0.2644235983754631,0.2775348628137823
0.3956867806670843,0.35478187534880756
0.6780565132911783,0.6688050292046083
0.5968705831074748,0.510499094450431
0.5141963765719002,0.48222719971419503
0.851847539144132,0.8380324363820936
-0.2991267955559133,-0.36494496225348466
-0.21841065763962536,-0.2775582763353642
0.8182950962248503,0.7970810296535907
0.6917638566841087,0.777056998795578
0.15236631823206132,0.15486660333058694
0.04949250885337074,0.1271932636649657
0.9986542305763395,0.9989692212884494
0.5528625333383104,0.5498891439241677
0.5128380015580524,0.4787296395510119
0.6243846113487681,0.6324097433036092
0.9293277495808476,1.0363914424657932
1.1188339353825802,1.0385105278837405
0.9155998707692822,0.9334847687161104
0.6752601451202725,0.660861132454694
0.701789191707655,0.6641981341870259
0.7420642097713598,0.7497910304230065
1.3616821174013642,1.359869266293229
0.6320544347257046,0.552345210805384
0.6634850382497594,0.6263131504004509
0.2795536267045734,0.32830514102735614
0.16073393870148617,0.22333819050538092
0.6978758030681339,0.7200391191597746
0.8649694178754441,0.8845480360782841
0.3264376271645257,0.31823999538271436
0.541765019073725,0.5360108253101494
0.5091536896459421,0.6043450652862267
1.133320146103455,1.187275059585203
1.0710008752468252,1.0186382512374776
0.28270719308006703,0.29567557405954
0.6717090398372046,0.7081570736993049
0.976004755455915,0.9446390423373277
1.2279807221286116,1.2398314235530674
0.43689313812179553,0.4287287182223049
-0.03322193293275324,-0.03526726402547678
0.7097381415509733,0.7057877837325787
0.8043188695700422,0.8032394504410449
-0.11224786682494595,-0.08955630282141068
0.34962159772752566,0.3644161715609934
0.7697397067391005,0.8284794858134058
0.9307608961522909,0.8638740828062241
0.3883584128753788,0.34127843951654413
1.233855041314844,1.1737540620266043
1.0116401927113274,0.9292442299750411
1.1771581751365472,1.1481073292755262
0.3963759070367459,0.3600330654793078
0.26582936169504545,0.21527015832610238
0.4852202527863264,0.49350718557302337
0.40837249618913535,0.4248631272177277
0.920693603411697,0.9404388703105043
0.47029323857282945,0.49090373943049176
1.1533048702765027,1.1770693586457979
0.2019591202465616,0.15144082406430337
0.25460254307566854,0.2602108482570664
0.14952802024902212,0.06879665267272152
-0.19143907704672375,-0.17148542599961797
0.6003871150977736,0.6409942591342275
0.6638564317402585,0.6656820969238724
0.8546409742494415,0.8598196380671235
0.1442506915959353,0.0902754412374947
1.0222331128483713,1.0113305403793846
1.1130552194942291,1.0109414530791418
0.5260137339876422,0.5765703832803227
0.701321056933477,0.7051450465934778
0.05964257851333236,0.05462665305782468
0.367685837755574,0.3510373868627624
0.6981652101857669,0.7022204658583122
0.6673453353157939,0.708682319673024
0.0982345598929174,0.10452718396163493
1.0112615958079265,1.0329162635652671
0.7101066769958583,0.6482637693011654
0.6796879510026759,0.644370299543659
0.0851944304779357,0.23824259002974676
0.4761962781557984,0.44767259634363527
0.6324793124037654,0.6029960857823756
0.08221722063879577,0.10805394208103858
1.1426882144631192,1.108464803770271
0.3989609584409313,0.40746391501085166
0.25321969640758385,0.28508367979980864
0.4367662386413226,0.40243317946723106
0.5421452569415676,0.5631854842544036
0.46242909593212184,0.446887189601302
0.8193099938553056,0.782708891594322
0.5548520039641288,0.5563773610844578
0.6203556576878181,0.6210307017966267
0.6639276726584415,0.5988848786996371
0.6421596059947011,0.6489352224030835
0.1439891520814029,0.14374341403227014
0.5162776126680427,0.5209013109243192
0.49425178071483666,0.5097054926522737
0.816424996221204,0.7763409687737938
0.7546571053151746,0.8015074728726094
0.05734132520163806,0.018004266615748898
-0.1916612890415158,-0.20229710447421773
0.8050375605875811,0.7669711880352241
0.324536046066483,0.3094552110003077
1.206443867923547,1.199056050998058
0.7510210847382492,0.8311507500391196
0.6306700522938748,0.6543851651212108
0.5135962558557101,0.5237601829316202
-0.060149971733003155,-0.1103513155110488
0.6322897769441623,0.6478173441707176
1.0125372084146507,0.9877714749410358
0.18362558534701012,0.12409172778398558
0.7728810815922452,0.7069600241243715
0.24734136541691218,0.2485966544029763
0.6680195759526759,0.597938691585679
0.12260740562211482,0.12179819336946715
0.1855597239409769,0.15455264594679777
0.3430268964990935,0.32421222494520585
0.9849057688530558,0.9279268655790861
0.16661185177170135,0.15055007692858985
0.7233516944577918,0.6523669738210974
0.6169625644087906,0.6177167830325822
-0.30066333694794617,-0.26565951108621894
0.44245063551021857,0.4439517466284291
0.4520466378424784,0.41508904281690606
0.7402214871565863,0.756284708639832
0.030289983090153294,0.06993854506389587
1.5204763172481783,1.4841309111699634
0.5042288711578596,0.43845001662282357
0.08705792894155723,0.005655860836091751
1.3134819000606426,1.345099854042529
0.6703904563855536,0.6454536102318423
-0.13877603818716425,-0.08901068379177009
0.8512435455347276,0.8456178044711903
0.050201867817717495,0.05723602561909724
0.551561381525759,0.5508676085586826
0.1261098428437603,0.16530630796484125
0.7014774266605995,0.64725356976707
0.4505181895350391,0.4702116393962605
0.0616153376515764,0.09160252357289378
0.7258202060203359,0.7793599337851888
0.2180636575269247,0.17877701721277237
0.5204726318737992,0.519416581024242
0.3015231985665023,0.28925949970128984
0.3052878791826756,0.3086630459688008
0.39548802627181884,0.26194557089813475
0.7010918424499093,0.6716150510678637
0.3310966594701046,0.316438029286242
0.3841462577401069,0.3404073354481828
0.8087829645603728,0.8094393998696149
0.9582771632817976,0.9691850120236054
0.5065432064280408,0.4867061436879751
0.5950705946694606,0.5771940233250672
-0.18781549373293732,-0.15004587963825458
1.2409600613148912,1.2579381506633203
0.8407452344767828,0.8932493513341594
0.04489991925281987,0.07925427902453458
0.46042741890003713,0.5196322271650216
0.28180000489617935,0.3284186490579366
0.15623696594517889,0.17551973222482412
-0.45853126405611055,-0.3920310846551473
0.8333310366056359,0.8049838978778504
0.8255904651645763,0.8367350128056547
0.9118306782047745,0.8578909001496126
0.19131197875814984,0.2577646374768184
0.37651479869763504,0.32564731346834874
0.5129603769898292,0.49944191785677017
-0.39111189889467873,-0.35451406617567577
0.5216928996023645,0.5305704479257658
0.08726032676937898,0.021903955827326856
0.23736576838911563,0.29615849722165666
0.8381290815266947,0.7580233589815443
0.6813345650416014,0.6927630479209572
0.2170451946845597,0.2600367831201239
0.23485783291414492,0.23139726901865287
0.963592503944514,0.8497318260725167
0.6848482314802763,0.6860233642827542
0.8933046817281013,0.8456911067663148
0.7234868909457179,0.7412366680239523
0.1928946582478769,0.23821799699160068
0.3738802071826842,0.4103800456019569
0.005023741296653133,-0.021457842295819273
0.4585098860891755,0.4541511044636333
0.05206385856633017,0.06255802876987686
1.1955950642724253,1.2098867870122627
1.272468602549988,1.2666487582069696
0.651346144827021,0.7248985346536567
1.025889188195328,0.9991352428168183
1.0671931027414143,1.0748591154986071
0.004960771645513437,0.1280270523067763
0.4292435062988651,0.38011254265450706
0.12119964060966956,0.13443277956732988
0.2885813843981061,0.3493882621499777
0.6801337548654122,0.6387909099896826
0.9013486450283098,0.9276752173616528
0.5686864237033769,0.5512149831485017
0.6805442133207518,0.6942419132948977
0.2800971851883271,0.3091465013924818
0.09820363290046262,0.12517334140494377
1.2889346511242856,1.2077696903119586
0.3707658662665786,0.3353353250191709
0.2031649158957059,0.1315616148281799
0.362048481407719,0.36085285194047956
0.5424468167979363,0.5489266093974791
0.36832848967391846,0.35781418102868834
0.6749072134580012,0.6776107609600157
0.8099321223732449,0.7903173939076221
0.6937793407728261,0.6952383812508772
0.06871503415307768,0.01915812177350363
0.7111442971284927,0.7438280514092237
0.35678356091041946,0.3693861929742976
0.8300249820670111,0.8729165349327801
0.36252729878641354,0.37830461940493704
0.4173808217080854,0.42404844951148235
0.8926565392534052,0.8603984325095487
0.9535434729385034,0.9181717107273818
0.10778397436671971,0.11850557944566634
0.165066175221931,0.1757660904021398
0.23704807108994905,0.2087883596233222
0.2385382436609517,0.23780648930122614
0.6621785846165563,0.6203005886918087
1.0926134135535832,1.0842015004341505
0.36867998903073,0.37919670270657374
0.31840678012661616,0.3926146348021848
0.5289490008451132,0.5358952372400344
0.8323133669474613,0.8351819510467291
0.9906706131826297,0.9981661477109012
0.1895950199913958,0.18183351273033682
0.3382627385458783,0.3231628464280086
0.40020030595427275,0.39687017342002745
0.31879221279882747,0.3187670054488873
0.5128530724029804,0.5282448052819231
0.7825207188628469,0.7735428699403329
0.6038935217876559,0.6175224999284648
0.6374993839865933,0.626755842756995
0.5419487336755204,0.531124971612424
0.7784355509246255,0.7807308510664115
0.3396131409991035,0.3306717438079878
0.8481703976816021,0.8417026474842373
