cost,costg
0.17706107608357827,0.18193698789779833
0.17641374758424835,0.17999173545505576
0.19882245458407302,0.16966175583978454
0.2001182269354448,0.16833494226310117
0.2042552640867706,0.17175689507248135
0.1864343505853701,0.160176762584205
0.17785764301360768,0.13853746798402283
0.19294060243204222,0.1623632159247184
0.21008873205620932,0.1656043391538242
0.19185356578212656,0.16165444426686038
0.17951328903039018,0.14393104187922146
0.1645797624509018,0.14565141934203885
0.16114819224433066,0.1579478455991325
0.16905014391987583,0.12618069656494466
0.16775512467085255,0.1381294519979386
0.1672455234344587,0.12403270228045113
0.15997096889948795,0.12986967216552114
0.17905717378539027,0.1315224293096175
0.15675614209666824,0.12819231441110884
0.17210562806213947,0.12995982736700856
0.16831972182816346,0.1267286581994252
0.16995536782273873,0.14202059148606186
0.17287267990939187,0.11933553824103595
0.16567648851390213,0.09473205153861401
0.1631148433924402,0.12029366430880052
0.16115252060221058,0.12208296615349969
0.15649568556576857,0.11523759461964324
0.1610986122040473,0.11606870387528659
0.16004096692115552,0.10579276360438211
0.17094304376453773,0.11940209134905251
0.14982679096864904,0.1190356973192166
0.14451161539990554,0.10709010936552714
