cost,costg
0.1957576924880878,0.19631241359345816
0.20018887854740272,0.20685223843677827
0.2138323383528111,0.20810133097011735
0.22786180896328734,0.21089747203683168
0.21923587998500024,0.21797090215792794
0.22576547180914786,0.20177429776033357
0.215844701911688,0.20169105998802841
0.23223401967137017,0.21467731354911546
0.23023078047285955,0.21677273581479184
0.23295070831979184,0.21700511345201579
0.21424372176789186,0.2059895180473226
0.22283435613081076,0.21945188087474604
0.21876934796391947,0.20889201090848028
0.2208517350523648,0.2050401989170656
0.22367265033597744,0.206425554864251
0.21095985609664436,0.22375417194186695
0.20891488010981843,0.21197665006445027
0.21491464922656212,0.20281332238440036
0.21765936670016642,0.20198294203803188
0.21778342541803403,0.20661999658855898
0.20607380999195585,0.20773998201818594
0.21124036141348637,0.19423225987549927
0.2139436196507452,0.21329416102552357
0.2086889095975927,0.20213564034934503
0.21758121397293204,0.2115073926489053
0.2244296319229475,0.20033281975759828
0.22870022069052567,0.19839689834446078
0.21389293458468722,0.20143189361227407
0.2196763283043473,0.20287487227388312
0.21780918461209597,0.20427747132624127
0.21653950148677306,0.20523044772727775
0.2230012424442986,0.2139359478952963
0.22529154168008483,0.20592915283564645
0.22779411960811247,0.1944899017621601
0.21257218602345485,0.21659700590052985
0.20925752622823746,0.21160026977420648
0.2182964422384717,0.20078834860545453
0.20334754580214517,0.195605980687063
0.21688242171399827,0.2010005010412071
0.2113004302753591,0.19334698796038663
0.2240229108419672,0.20966276682586182
0.21966373965580785,0.20406319910820134
0.21996346176556406,0.20332046363522743
0.2074604953669479,0.2042476375428342
0.2169708964056858,0.20089667994762864
0.21569038107255442,0.18759898048347368
0.21641746354481647,0.19551931405487097
0.21795552777835175,0.20551080412043257
0.21738174047169678,0.21518145208606504
0.21152523929548198,0.19747813167731565
0.21094828363015294,0.2004648220375787
0.2115910881039348,0.2020162989097414
0.21543059055502445,0.20407298593906692
0.22034854160085457,0.18130593898174371
0.21813962406023762,0.19439024900494442
0.2239504890858634,0.19370859597558596
0.22405862409479865,0.19910316544776116
0.20727865800590273,0.19488567940758922
0.21809332189189304,0.20642456860546882
0.2046779134713038,0.20280698444212011
0.21278818000469285,0.20030038936135175
0.20836409501698788,0.20764597232287438
0.21256204176389548,0.19620373582736245
0.22534699731956204,0.22206536020587617
