cost,costg
0.1982470755092774,0.21904690015110648
0.20918854057464603,0.22151398265808026
0.20762817563529953,0.2203382535866448
0.21516826512173443,0.22536068561627579
0.1968856014789161,0.21686588278218494
0.19848249203708695,0.22858699457541393
0.19967058152974448,0.2171279351939296
0.1852553177037022,0.22567458263208842
0.18496798713755744,0.20926175726771734
0.18405839157396503,0.21606587318009368
0.18462981876243517,0.21556699076521302
0.17967807821280338,0.21302235490652086
0.1844323242414491,0.21695619818950035
0.18080724793888717,0.21216302899662035
0.17232171842768962,0.21037247003214168
0.1663646731231834,0.20656232413845146
0.1742508464513743,0.204250426629355
0.16613595933748332,0.21188341976283123
0.16199737273245554,0.19900139900481248
0.168003696179646,0.20167085818599112
0.1639090190344683,0.21306915916978825
0.174913478521269,0.209013905832975
0.15266659368955182,0.2105430486400656
0.15846849981711786,0.1938107353664916
0.16869916260802845,0.2171021467551029
0.17009289611010656,0.20286883726242716
0.15748560096618425,0.19152272414758337
0.16485835249483116,0.21735934220596353
0.15926916269434338,0.2004666639708119
0.16539493209722714,0.2124238265204163
0.15503161409918234,0.20298201788610098
0.17137276121391878,0.20138982562633032
0.15880163884499568,0.1978150760509493
0.1511453610061947,0.20651796778565784
0.14568923798129896,0.20209317315282035
0.16241387128849397,0.1977515735697777
0.16348077063061847,0.205664390536702
0.16399211614485565,0.20958759144155892
0.16700617683141955,0.19572055064484048
0.17608590515229583,0.18927411998468266
0.16537343835569465,0.1918935305590626
0.15933419422792072,0.196879145976168
0.16086645540220063,0.18743897524026812
0.157211104164619,0.19484950668841025
0.14737549354280688,0.19986861467964917
0.15076717181321672,0.1935658464464503
0.1516058181713433,0.21209083533220838
0.14536296477994365,0.2017375193852072
0.16367550596203173,0.19089566465599225
0.1508951173851715,0.20430727655598085
0.14740495493484446,0.20113875424689887
0.1450479112254301,0.1811788286116919
0.16407168353729537,0.21097462530756098
0.15669585638159406,0.1939715492204829
0.15225431476716153,0.18353497895762833
0.14793667216410236,0.20571251532244217
0.16086792012792173,0.19932050556980432
0.15198277893832182,0.21330785266428773
0.1577949138620969,0.20999573056760817
0.14848027155506202,0.20316291633319108
0.16025221913288146,0.21100708742950164
0.13708770400055667,0.21221786303896115
0.15781774814448848,0.19506326147821895
0.1566957268615418,0.20733083211277625
