para,parag
1.0902956062482856,1.0868312108966613
0.5618679617615084,0.6406679903997732
0.46768892605674517,0.4315917133608428
0.8452666941812765,0.898987675137578
0.8084632250756625,0.7390169834740897
0.43461834569442803,0.43888704146887614
0.2631522717549457,0.1677934100986798
1.1673047886811183,1.1420223363902116
0.9046930493837058,0.9123373080145937
-0.340045349158973,-0.3124418925807165
-0.039684864654865974,-0.06863811270842587
0.04595041133378161,0.013840145582339777
0.775001687024123,0.8080010550227655
0.3004388249748001,0.25202434272470314
0.3437124632714966,0.40445899819903464
0.4251356487471899,0.3838211275646112
0.5881820813695027,0.6053915537352349
0.9297510427252552,0.9254674395025769
0.08023239307018665,0.10863564767555875
0.07544178836938195,0.013956664412487014
0.32681864004588673,0.3136984893056953
0.34660958302129974,0.21641549358294565
0.9350558014510297,0.9721454477209013
0.2538717756734446,0.32847579710109354
0.2427473118790498,0.29117720348546716
0.28236198554481207,0.27835756037251885
0.431299681102715,0.39773317969579136
0.6907131541382175,0.706620979763303
0.053171417856709285,0.038622288194716047
0.7907664397328164,0.8172194983770067
0.5472372991209623,0.5433498247358701
0.6705176962749623,0.6785824241527193
0.4152122895193921,0.47695612044187163
0.5837598009243586,0.6693774702491642
0.6626680748647442,0.7020826778873428
0.0663978240923797,0.10005038120303428
-0.008284435266032637,0.030527638577005863
0.2809545449453418,0.28961103626268037
-0.06170324186495297,-0.03487790728251134
0.15630080304636182,0.17842147415649026
0.8878327733177726,0.8297021270484605
0.8359773095866886,0.772843475883172
0.20127098336641908,0.15786559926346952
-0.34556444934112696,-0.26337463388272386
1.1858944301476562,1.1964477334290375
0.4154321379983481,0.4995023366663506
0.9020575446090704,0.8697216601261919
0.1518793044774797,0.13813998123396315
1.0281634807600395,1.0142521307354742
0.6331417865776622,0.5684649159363644
0.13127026922690346,0.13255439705731023
0.23769995361711319,0.16639252575873748
0.30708036593561655,0.341314370745586
0.4228302940145771,0.47407952629952804
0.08086229943280053,0.07127270356609397
0.4086160873704469,0.4297679201287697
0.648681033782266,0.6639688615578621
0.49046197913900846,0.43979500087359
0.16887048396303436,0.1809468584261786
0.03720973197137349,0.15127576996282113
0.6321701638673789,0.6608281493950655
0.7460621075183779,0.8120869255175658
0.8157556458950981,0.7248456754461629
0.587707617796423,0.5730603460426918
0.2214202643939305,0.23297250988465007
0.5234559456003938,0.6072041579445445
0.07014248517219904,0.11287273492040209
0.5155820387559987,0.6219785560890173
0.7159368711993273,0.7193548085301776
0.6607758397771499,0.6302497439175623
0.6176460366841394,0.6225901807513181
0.5571351260909654,0.5602294756277402
0.29507806800936653,0.2643678066305097
0.33072441187931567,0.36648564230463454
0.2733913138910587,0.3659955669658733
0.5474991134141559,0.5703481435928035
0.3593644731304941,0.33454153329622405
0.5930783817483885,0.6985793560082072
0.08190288412029223,0.14439823493972098
0.3665838357109692,0.40463146928736554
0.2628543916862562,0.39036123903107983
0.2190722485220303,0.2612566012942576
0.15410446760840468,0.2482735845931032
0.2365246602982487,0.22641253171708794
-0.23988996170500854,-0.17114349346946567
0.7430644277856483,0.7444967150784851
0.2324103599983839,0.28750989152464923
0.2309438281946814,0.2026296429436299
0.8781556316798049,0.8802762622620437
0.5317861239603995,0.5453485250737352
-0.19865587238643273,-0.1750823668180456
0.3381760080301353,0.3240452536886794
0.46288488849411863,0.4483487211291913
0.3368445672469789,0.3396880448184092
0.5037549872625577,0.4389620079673895
0.34174615896315863,0.37016500774559535
0.21774411900872603,0.2264294405178663
0.3083438823744757,0.28777417336027866
0.06056312070289949,0.08401847144525484
1.0450586394010226,1.0871688803380068
0.841061552542054,0.8902689654923307
0.7844862612645869,0.7741074483008991
0.24528505169856887,0.2792813346660315
1.1422505412833577,1.1446141139094081
0.33137798269879937,0.4053806258265372
0.40999359007023856,0.4099037155218002
0.6823516410037942,0.6543495370876994
0.8489902207539273,0.7845670027143056
0.3984446804029556,0.4055994081359607
0.4479458822583931,0.5082239619630582
0.7849297673625837,0.790648976632674
0.11242005231586823,0.09853972303009248
0.967514126508679,0.9806930855650292
0.841474737674436,0.8369952789692433
0.7054626010010586,0.6811579930549131
0.11261173767738136,0.10884151905824849
0.8839722106089403,0.9101255181078497
0.5235424302674897,0.5281152153138413
0.7885094141027582,0.7583277572027507
-0.036326728182813225,0.016646169940366235
1.0659261468681027,1.009203873300059
0.7392446743464812,0.6771964058337412
0.2798148890377247,0.24036569149816112
0.5425965901310871,0.4923618604910488
0.3980436646041869,0.502010811521494
0.9342937879944636,0.9091507399428175
