cost,costg
0.19343596137137403,0.2262057589556574
0.2036752679791596,0.2270105405148298
0.19479407727647008,0.22863077967220954
0.19666300378019264,0.22050227715330006
0.18089370404813854,0.21925964927695918
0.1864013579175504,0.21332662655331772
0.18339677174881516,0.2116243334737678
0.18513249517565145,0.21491221370702368
0.17516336901447338,0.21038192072368445
0.17289812795221324,0.20681475421533288
0.1796144264159046,0.2181811828778388
0.17836914243222268,0.2109471696671172
0.16027930398703882,0.20597246592031715
0.16826875056037716,0.21059123034718744
0.1622299897704835,0.20828483263125155
0.17676746423872985,0.20691212946696638
0.1701678353909699,0.20498855405838892
0.17410724933324845,0.20532055005921104
0.1669959071974913,0.2067292330604984
0.16140325692512306,0.20322919683367113
0.16036751896170978,0.2066045316693707
0.15644382464153245,0.20340630438407478
0.15968763928044502,0.19480465731613336
0.16134275086102462,0.20026866878561067
0.1581362054765299,0.19909262888752413
0.15300067262109784,0.19863522128859537
0.1486259696785651,0.2056621521184996
0.15444457173564818,0.19863398623888515
0.15849437942926115,0.21020623830807444
0.15753402512201814,0.1879091578973477
0.15648392128149716,0.2090886078605505
0.15548767300108346,0.19486227054563562
0.14811274690952897,0.21077736561370083
0.14676867887746883,0.20787870862225832
0.15668071651850557,0.20630098247445988
0.14820271129983775,0.19201263781376032
0.1512389754902267,0.19137026012196207
0.1472189198140159,0.20590029791417322
0.148710508231007,0.20092020447613046
0.15750017336344127,0.20476250419516814
0.14714803130484244,0.19160393175973772
0.1511400925497774,0.19573168467929647
0.14344828919564923,0.19859774663812216
0.1479293045844002,0.19764642566595295
0.15464146584965371,0.19606335190717336
0.163571968808462,0.19990852173383436
0.14410264454585608,0.2004976332462932
0.13614822854409647,0.19079318269567272
0.14951694830880613,0.19537754477286318
0.1448928186781576,0.2032070961343994
0.13947435437861339,0.19688552955509916
0.14317818512026353,0.19728487715426063
0.1448581482365702,0.1896157919281105
0.15105518955706923,0.19111127056489624
0.1432822641423475,0.194970485871405
0.14011953952966266,0.18985064198781645
0.14750655974344878,0.19977216904312517
0.1479148525329967,0.19209839785089722
0.13682757754806416,0.19344617238507822
0.14384975524068222,0.19664677552821358
0.14717891971508432,0.17700796530237117
0.14742326553953955,0.2035308830664716
0.1392743027615241,0.20456426462141453
0.13992380793405323,0.19308561699156232
